"","GSM3317067","GSM3317068","GSM3317069","GSM3317070","GSM3317071","GSM3317072"
"ENSMUSG00000117934",0,0,0,0,0,0
"ENSMUSG00000117935",0,1,0,0,1,2
"ENSMUSG00000117936",0,0,0,0,0,0
"ENSMUSG00000117937",0,0,0,0,0,0
"ENSMUSG00000117938",0,0,0,0,0,0
"ENSMUSG00000117939",1,0,0,0,0,0
"ENSMUSG00000117940",0,0,0,0,0,0
"ENSMUSG00000117941",0,0,0,0,0,0
"ENSMUSG00000117942",0,0,1,0,0,1
"ENSMUSG00000117943",0,0,0,0,0,0
"ENSMUSG00000117944",0,0,2,0,0,0
"ENSMUSG00000117945",0,0,0,0,0,0
"ENSMUSG00000117946",0,0,0,0,0,0
"ENSMUSG00000117947",0,0,0,0,0,0
"ENSMUSG00000117948",0,0,0,0,0,0
"ENSMUSG00000117949",0,0,0,0,0,0
"ENSMUSG00000117950",0,0,0,0,0,0
"ENSMUSG00000117951",0,0,0,0,0,0
"ENSMUSG00000117952",1,1,1,1,0,0
"ENSMUSG00000117953",525,604,687,416,510,419
"ENSMUSG00000117955",0,0,0,0,0,0
"ENSMUSG00000117956",168,239,193,194,353,333
"ENSMUSG00000117957",0,2,0,0,1,1
"ENSMUSG00000117958",4,6,9,7,10,10
"ENSMUSG00000117959",19,26,25,20,8,21
"ENSMUSG00000117960",0,0,0,0,0,0
"ENSMUSG00000117961",0,0,1,0,0,0
"ENSMUSG00000117962",0,1,0,3,0,2
"ENSMUSG00000117963",0,0,0,0,0,0
"ENSMUSG00000117964",0,0,0,0,0,0
"ENSMUSG00000117965",0,0,0,0,0,0
"ENSMUSG00000117966",1,1,0,3,2,5
"ENSMUSG00000117967",0,0,0,0,0,0
"ENSMUSG00000117968",0,0,0,0,0,0
"ENSMUSG00000117969",0,0,0,0,0,0
"ENSMUSG00000117970",0,0,0,0,0,0
"ENSMUSG00000117971",0,0,0,0,0,0
"ENSMUSG00000117972",0,4,1,8,2,0
"ENSMUSG00000117973",0,0,0,0,0,0
"ENSMUSG00000117974",0,0,2,8,0,0
"ENSMUSG00000117975",53,64,88,100,35,90
"ENSMUSG00000117976",0,0,0,0,0,0
"ENSMUSG00000117977",0,0,1,0,0,0
"ENSMUSG00000117978",5,7,8,7,3,5
"ENSMUSG00000117979",0,0,0,0,0,4
"ENSMUSG00000117980",0,4,0,0,0,0
"ENSMUSG00000117981",0,4,0,0,1,1
"ENSMUSG00000117982",0,1,0,0,1,0
"ENSMUSG00000117983",0,0,0,0,0,0
"ENSMUSG00000117984",0,0,0,0,0,0
"ENSMUSG00000117985",0,0,0,0,0,0
"ENSMUSG00000117986",4,3,3,2,1,3
"ENSMUSG00000117987",0,0,0,0,0,0
"ENSMUSG00000117988",0,1,3,0,7,0
"ENSMUSG00000117989",0,0,0,0,8,0
"ENSMUSG00000117990",0,0,0,0,0,0
"ENSMUSG00000117991",0,1,4,6,2,3
"ENSMUSG00000117992",0,0,0,1,0,4
"ENSMUSG00000117993",5,1,0,0,0,4
"ENSMUSG00000117994",719,652,648,913,417,736
"ENSMUSG00000117995",0,0,0,0,0,0
"ENSMUSG00000117996",0,0,2,0,0,0
"ENSMUSG00000117998",0,1,0,0,2,0
"ENSMUSG00000117999",0,0,0,0,0,0
"ENSMUSG00000118000",0,0,0,1,0,0
"ENSMUSG00000118001",117,123,114,99,90,105
"ENSMUSG00000118002",0,3,8,1,13,8
"ENSMUSG00000118003",0,0,0,0,0,0
"ENSMUSG00000118004",0,0,0,0,0,0
"ENSMUSG00000118005",0,0,0,0,0,0
"ENSMUSG00000118006",0,0,0,0,0,0
"ENSMUSG00000118007",0,0,0,0,0,0
"ENSMUSG00000118008",0,0,0,2,0,0
"ENSMUSG00000118009",0,0,0,0,0,0
"ENSMUSG00000118010",0,0,0,0,0,0
"ENSMUSG00000118011",1,0,3,0,1,8
"ENSMUSG00000118012",0,0,0,0,0,0
"ENSMUSG00000118013",230,151,213,211,213,145
"ENSMUSG00000118014",0,0,0,0,0,0
"ENSMUSG00000118015",0,0,0,0,0,0
"ENSMUSG00000118016",0,0,0,0,0,0
"ENSMUSG00000118017",0,0,0,0,0,0
"ENSMUSG00000118018",0,0,0,0,0,0
"ENSMUSG00000118020",0,0,0,0,0,0
"ENSMUSG00000118021",0,0,0,0,0,0
"ENSMUSG00000118022",0,0,0,0,0,0
"ENSMUSG00000118023",0,0,0,0,0,0
"ENSMUSG00000118024",0,0,0,0,0,0
"ENSMUSG00000118025",0,0,0,0,0,0
"ENSMUSG00000118026",35,50,8,9,15,22
"ENSMUSG00000118027",0,4,0,1,2,0
"ENSMUSG00000118028",0,0,0,0,0,0
"ENSMUSG00000118029",0,0,0,0,0,0
"ENSMUSG00000118030",0,0,0,0,0,0
"ENSMUSG00000118031",0,0,0,0,0,0
"ENSMUSG00000118032",0,3,0,0,0,0
"ENSMUSG00000118033",7,15,1,13,15,8
"ENSMUSG00000118034",0,0,0,0,0,0
"ENSMUSG00000118035",0,0,0,0,0,0
"ENSMUSG00000118036",0,0,0,0,0,0
"ENSMUSG00000118037",0,0,0,0,0,0
"ENSMUSG00000118038",2,7,4,3,0,20
"ENSMUSG00000118039",0,0,0,0,0,0
"ENSMUSG00000118040",0,0,0,0,0,0
"ENSMUSG00000118041",0,0,0,0,0,0
"ENSMUSG00000118042",0,0,0,0,0,0
"ENSMUSG00000118043",9,4,5,12,1,2
"ENSMUSG00000118044",0,0,0,0,0,0
"ENSMUSG00000118045",0,0,0,0,0,0
"ENSMUSG00000118046",0,0,0,0,0,0
"ENSMUSG00000118047",0,0,0,0,0,0
"ENSMUSG00000118048",0,0,0,0,0,0
"ENSMUSG00000118049",0,0,0,0,0,6
"ENSMUSG00000118050",0,0,0,0,0,0
"ENSMUSG00000118051",0,0,0,0,0,0
"ENSMUSG00000118052",0,0,1,1,2,0
"ENSMUSG00000118053",0,0,0,0,0,0
"ENSMUSG00000118054",0,0,0,0,0,0
"ENSMUSG00000118055",0,0,0,0,0,0
"ENSMUSG00000118056",31,15,41,24,20,11
"ENSMUSG00000118057",10,5,12,4,7,24
"ENSMUSG00000118058",0,0,0,0,0,0
"ENSMUSG00000118059",0,0,0,0,0,0
"ENSMUSG00000118060",0,0,0,0,0,0
"ENSMUSG00000118061",0,0,1,2,0,3
"ENSMUSG00000118062",0,0,0,0,0,0
"ENSMUSG00000118063",0,0,0,0,0,0
"ENSMUSG00000118064",0,0,0,0,0,0
"ENSMUSG00000118065",0,0,0,0,0,0
"ENSMUSG00000118066",0,0,0,0,0,0
"ENSMUSG00000118067",0,0,0,0,0,0
"ENSMUSG00000118068",0,0,0,0,0,0
"ENSMUSG00000118070",0,0,0,0,0,0
"ENSMUSG00000118071",2,0,0,0,3,4
"ENSMUSG00000118072",0,0,0,0,0,0
"ENSMUSG00000118073",0,0,0,0,0,0
"ENSMUSG00000118074",12,0,0,0,0,0
"ENSMUSG00000118075",2,0,0,0,10,2
"ENSMUSG00000118076",34,24,28,30,24,28
"ENSMUSG00000118077",0,0,0,0,0,0
"ENSMUSG00000118078",0,0,0,0,0,0
"ENSMUSG00000118079",0,0,0,0,0,0
"ENSMUSG00000118080",0,0,0,0,0,2
"ENSMUSG00000118081",0,0,6,0,5,0
"ENSMUSG00000118082",0,0,0,0,0,0
"ENSMUSG00000118083",0,0,0,0,0,0
"ENSMUSG00000118084",0,0,0,1,1,0
"ENSMUSG00000118085",0,0,0,0,0,0
"ENSMUSG00000118086",11,10,18,15,19,4
"ENSMUSG00000118087",16,28,30,7,19,24
"ENSMUSG00000118088",8,6,14,3,11,5
"ENSMUSG00000118089",0,0,0,0,0,0
"ENSMUSG00000118090",0,0,0,0,0,0
"ENSMUSG00000118091",0,0,0,0,0,0
"ENSMUSG00000118092",0,0,0,0,11,0
"ENSMUSG00000118093",1,0,1,0,0,1
"ENSMUSG00000118094",3500,3543,4578,3722,4003,3780
"ENSMUSG00000118096",0,0,0,0,0,0
"ENSMUSG00000118097",0,0,0,0,0,0
"ENSMUSG00000118098",0,0,0,0,0,0
"ENSMUSG00000118099",0,0,0,0,0,2
"ENSMUSG00000118100",107,75,77,118,114,92
"ENSMUSG00000118101",1,12,11,12,16,3
"ENSMUSG00000118102",0,0,0,0,0,0
"ENSMUSG00000118103",0,0,0,0,0,0
"ENSMUSG00000118104",0,0,0,0,0,1
"ENSMUSG00000118105",0,0,0,0,0,0
"ENSMUSG00000118106",17,17,2,3,0,6
"ENSMUSG00000118107",0,1,2,4,5,0
"ENSMUSG00000118108",2,0,3,0,1,0
"ENSMUSG00000118109",0,0,0,0,0,0
"ENSMUSG00000118110",0,0,0,0,0,0
"ENSMUSG00000118111",0,0,0,0,0,0
"ENSMUSG00000118112",0,0,0,0,0,0
"ENSMUSG00000118113",0,0,0,0,0,0
"ENSMUSG00000118114",0,0,0,0,0,0
"ENSMUSG00000118115",0,0,0,0,0,0
"ENSMUSG00000118116",0,0,0,0,0,0
"ENSMUSG00000118117",62,45,50,56,47,29
"ENSMUSG00000118118",0,0,0,0,0,0
"ENSMUSG00000118119",0,0,0,0,0,0
"ENSMUSG00000118120",22,36,12,28,18,28
"ENSMUSG00000118121",0,0,0,0,0,0
"ENSMUSG00000118122",0,0,0,0,0,0
"ENSMUSG00000118123",0,0,0,0,0,0
"ENSMUSG00000118124",0,0,0,0,0,0
"ENSMUSG00000118125",7,6,15,17,11,9
"ENSMUSG00000118126",0,0,0,0,0,0
"ENSMUSG00000118127",26,28,18,26,25,18
"ENSMUSG00000118128",0,0,0,0,0,0
"ENSMUSG00000118129",0,0,0,3,0,2
"ENSMUSG00000118130",0,0,0,0,0,0
"ENSMUSG00000118131",0,0,0,0,0,1
"ENSMUSG00000118132",1,9,5,3,3,4
"ENSMUSG00000118133",0,0,2,0,0,0
"ENSMUSG00000118134",7,10,12,13,23,21
"ENSMUSG00000118135",0,0,0,0,0,0
"ENSMUSG00000118136",0,0,1,0,0,0
"ENSMUSG00000118137",0,0,0,0,0,0
"ENSMUSG00000118138",0,0,0,0,1,1
"ENSMUSG00000118139",4,3,9,5,11,13
"ENSMUSG00000118140",0,0,0,6,0,0
"ENSMUSG00000118141",0,0,0,0,0,0
"ENSMUSG00000118142",0,0,0,0,0,0
"ENSMUSG00000118143",3,6,4,0,11,0
"ENSMUSG00000118144",2,1,0,0,2,2
"ENSMUSG00000118145",0,0,0,0,0,0
"ENSMUSG00000118146",0,0,0,0,0,0
"ENSMUSG00000118147",0,0,0,0,0,0
"ENSMUSG00000118148",0,0,0,0,0,0
"ENSMUSG00000118149",0,0,0,0,0,0
"ENSMUSG00000118150",0,0,0,0,0,0
"ENSMUSG00000118151",0,0,0,0,0,0
"ENSMUSG00000118152",0,0,0,0,0,0
"ENSMUSG00000118153",0,0,0,0,0,0
"ENSMUSG00000118154",0,0,0,0,0,0
"ENSMUSG00000118155",0,0,0,0,0,0
"ENSMUSG00000118156",0,0,0,0,0,0
"ENSMUSG00000118157",0,0,0,0,0,0
"ENSMUSG00000118158",0,0,0,0,0,0
"ENSMUSG00000118159",0,0,0,0,0,0
"ENSMUSG00000118160",0,0,0,1,0,0
"ENSMUSG00000118161",0,1,1,0,3,0
"ENSMUSG00000118162",0,0,0,0,0,0
"ENSMUSG00000118163",0,0,0,0,0,0
"ENSMUSG00000118164",0,1,0,4,5,0
"ENSMUSG00000118165",0,0,1,0,0,3
"ENSMUSG00000118166",0,0,0,0,0,0
"ENSMUSG00000118167",0,0,0,0,0,0
"ENSMUSG00000118168",0,0,0,0,0,0
"ENSMUSG00000118169",0,0,0,0,0,0
"ENSMUSG00000118170",1,0,2,1,3,2
"ENSMUSG00000118171",0,0,0,0,0,0
"ENSMUSG00000118172",0,0,7,0,0,0
"ENSMUSG00000118173",0,0,0,0,9,3
"ENSMUSG00000118174",0,0,0,0,0,0
"ENSMUSG00000118175",0,0,0,0,0,0
"ENSMUSG00000118176",0,0,0,0,0,0
"ENSMUSG00000118177",0,0,0,0,0,0
"ENSMUSG00000118178",0,0,0,0,0,2
"ENSMUSG00000118179",0,0,0,0,0,0
"ENSMUSG00000118180",96,71,159,71,84,104
"ENSMUSG00000118181",0,0,0,0,0,0
"ENSMUSG00000118182",0,0,0,0,0,0
"ENSMUSG00000118183",0,0,0,0,0,0
"ENSMUSG00000118184",0,0,0,0,0,0
"ENSMUSG00000118185",0,0,0,0,0,0
"ENSMUSG00000118186",0,0,0,0,0,0
"ENSMUSG00000118187",0,0,0,0,0,0
"ENSMUSG00000118188",3,1,0,2,0,0
"ENSMUSG00000118189",8,9,42,12,4,9
"ENSMUSG00000118190",0,0,0,0,0,0
"ENSMUSG00000118191",0,0,0,0,0,0
"ENSMUSG00000118192",0,0,0,0,0,0
"ENSMUSG00000118193",0,0,0,0,0,0
"ENSMUSG00000118194",0,0,0,0,0,2
"ENSMUSG00000118195",0,0,0,0,0,0
"ENSMUSG00000118196",1,2,0,0,0,0
"ENSMUSG00000118197",0,0,0,0,0,0
"ENSMUSG00000118198",0,0,0,0,0,0
"ENSMUSG00000118199",0,0,0,0,0,0
"ENSMUSG00000118200",0,0,0,0,0,0
"ENSMUSG00000118201",0,0,0,0,0,0
"ENSMUSG00000118202",0,0,0,0,0,0
"ENSMUSG00000118203",0,0,0,0,0,0
"ENSMUSG00000118204",0,0,0,0,0,0
"ENSMUSG00000118205",0,0,0,0,0,0
"ENSMUSG00000118206",0,0,2,1,5,1
"ENSMUSG00000118207",0,0,0,0,0,0
"ENSMUSG00000118208",0,0,0,0,0,0
"ENSMUSG00000118209",33,16,51,64,49,42
"ENSMUSG00000118210",0,6,1,0,0,0
"ENSMUSG00000118211",0,0,0,0,0,0
"ENSMUSG00000118212",1,0,0,0,0,0
"ENSMUSG00000118213",0,0,0,0,0,0
"ENSMUSG00000118214",0,0,0,0,1,1
"ENSMUSG00000118215",0,0,0,0,0,0
"ENSMUSG00000118216",3506,3277,3437,3170,3377,2901
"ENSMUSG00000118217",27,37,28,30,25,38
"ENSMUSG00000118218",0,0,0,0,0,0
"ENSMUSG00000118219",0,1,0,0,0,0
"ENSMUSG00000118220",0,0,0,0,0,0
"ENSMUSG00000118221",0,0,0,0,0,2
"ENSMUSG00000118222",0,0,0,0,0,0
"ENSMUSG00000118223",0,0,0,0,0,0
"ENSMUSG00000118224",0,0,0,0,0,0
"ENSMUSG00000118225",0,0,0,0,0,0
"ENSMUSG00000118226",1,2,12,6,3,3
"ENSMUSG00000118227",2,0,0,0,15,1
"ENSMUSG00000118228",0,0,0,0,0,0
"ENSMUSG00000118229",11,21,25,18,8,21
"ENSMUSG00000118230",0,0,0,0,0,0
"ENSMUSG00000118231",3,3,0,0,0,0
"ENSMUSG00000118232",0,0,0,0,0,0
"ENSMUSG00000118233",0,0,0,0,0,0
"ENSMUSG00000118234",0,1,0,0,0,0
"ENSMUSG00000118235",0,0,0,0,0,0
"ENSMUSG00000118236",28,59,67,37,27,51
"ENSMUSG00000118237",1,0,1,0,0,1
"ENSMUSG00000118238",0,0,0,0,0,0
"ENSMUSG00000118239",0,0,0,5,0,0
"ENSMUSG00000118240",1,0,0,0,1,0
"ENSMUSG00000118241",1,0,0,0,0,0
"ENSMUSG00000118242",0,0,0,0,0,0
"ENSMUSG00000118243",11,3,9,4,3,13
"ENSMUSG00000118244",0,0,0,0,1,1
"ENSMUSG00000118245",8,4,25,11,0,4
"ENSMUSG00000118246",1,0,0,0,0,0
"ENSMUSG00000118247",0,0,0,0,0,0
"ENSMUSG00000118248",0,0,0,0,0,0
"ENSMUSG00000118249",424,502,478,554,410,452
"ENSMUSG00000118250",0,0,0,0,0,0
"ENSMUSG00000118251",0,0,0,0,1,1
"ENSMUSG00000118252",0,3,2,0,3,0
"ENSMUSG00000118253",0,0,0,0,0,0
"ENSMUSG00000118254",0,0,0,0,0,0
"ENSMUSG00000118255",0,0,0,0,0,0
"ENSMUSG00000118256",0,0,0,0,0,0
"ENSMUSG00000118257",1123,1319,1187,1174,1209,1123
"ENSMUSG00000118258",0,0,0,0,0,0
"ENSMUSG00000118259",1,0,11,7,0,4
"ENSMUSG00000118260",0,0,0,0,0,0
"ENSMUSG00000118261",0,0,0,0,0,0
"ENSMUSG00000118262",0,0,0,0,0,0
"ENSMUSG00000118263",5,4,4,2,7,8
"ENSMUSG00000118264",0,0,0,0,0,0
"ENSMUSG00000118265",0,0,0,0,0,0
"ENSMUSG00000118266",0,0,0,0,0,0
"ENSMUSG00000118267",0,0,0,0,0,0
"ENSMUSG00000118268",0,0,0,0,0,0
"ENSMUSG00000118269",0,0,0,0,0,0
"ENSMUSG00000118270",0,0,0,0,0,0
"ENSMUSG00000118271",0,0,0,0,0,0
"ENSMUSG00000118272",0,0,0,0,0,0
"ENSMUSG00000118273",18,30,31,26,7,33
"ENSMUSG00000118274",0,0,0,0,0,0
"ENSMUSG00000118275",0,0,0,0,0,0
"ENSMUSG00000118276",0,0,0,0,0,0
"ENSMUSG00000118277",0,0,0,0,0,0
"ENSMUSG00000118278",0,0,0,0,0,0
"ENSMUSG00000118279",28,20,22,34,14,15
"ENSMUSG00000118280",0,0,0,0,0,0
"ENSMUSG00000118281",0,0,0,0,0,0
"ENSMUSG00000118282",0,0,7,2,0,0
"ENSMUSG00000118283",8,7,7,3,6,3
"ENSMUSG00000118284",0,0,4,0,0,1
"ENSMUSG00000118285",1,0,0,0,0,0
"ENSMUSG00000118286",0,0,0,0,1,0
"ENSMUSG00000118287",0,0,0,0,0,0
"ENSMUSG00000118288",0,0,0,0,0,0
"ENSMUSG00000118289",0,0,0,0,0,0
"ENSMUSG00000118290",0,0,0,0,0,0
"ENSMUSG00000118291",0,0,0,0,0,0
"ENSMUSG00000118292",0,0,0,0,0,3
"ENSMUSG00000118293",0,0,0,0,0,0
"ENSMUSG00000118294",0,0,0,0,0,0
"ENSMUSG00000118295",0,0,0,0,0,0
"ENSMUSG00000118296",0,0,0,9,0,0
"ENSMUSG00000118297",0,0,0,0,0,0
"ENSMUSG00000118298",0,0,0,0,0,0
"ENSMUSG00000118299",0,0,0,0,0,0
"ENSMUSG00000118300",65,71,61,47,57,57
"ENSMUSG00000118301",0,0,0,0,0,0
"ENSMUSG00000118302",145,107,134,166,150,134
"ENSMUSG00000118303",0,0,0,0,0,1
"ENSMUSG00000118304",0,0,0,0,0,0
"ENSMUSG00000118305",1,0,0,0,0,0
"ENSMUSG00000118306",0,0,0,0,0,0
"ENSMUSG00000118307",0,0,0,0,0,0
"ENSMUSG00000118308",0,0,0,0,0,0
"ENSMUSG00000118309",0,0,0,0,0,0
"ENSMUSG00000118310",29,47,31,40,39,16
"ENSMUSG00000118311",0,1,0,0,0,0
"ENSMUSG00000118312",0,0,0,0,0,0
"ENSMUSG00000118313",0,0,1,1,0,0
"ENSMUSG00000118314",4,0,0,3,0,0
"ENSMUSG00000118315",0,0,0,0,0,0
"ENSMUSG00000118316",0,0,0,0,0,0
"ENSMUSG00000118317",0,0,0,0,0,0
"ENSMUSG00000118318",0,1,0,0,0,0
"ENSMUSG00000118319",0,0,0,0,0,0
"ENSMUSG00000118320",0,0,0,0,0,0
"ENSMUSG00000118321",0,0,0,0,0,0
"ENSMUSG00000118322",1,0,0,0,0,0
"ENSMUSG00000118324",35,0,0,28,54,17
"ENSMUSG00000118325",0,0,0,0,0,0
"ENSMUSG00000118326",7,0,0,0,0,0
"ENSMUSG00000118327",0,0,0,0,0,0
"ENSMUSG00000118328",0,0,0,0,0,0
"ENSMUSG00000118329",0,0,0,0,0,0
"ENSMUSG00000118330",0,0,0,0,0,0
"ENSMUSG00000118331",0,0,0,0,0,0
"ENSMUSG00000118332",0,0,0,0,0,0
"ENSMUSG00000118333",140,89,64,70,100,93
"ENSMUSG00000118334",0,0,0,0,0,0
"ENSMUSG00000118335",7,0,2,0,0,5
"ENSMUSG00000118336",0,0,0,0,0,0
"ENSMUSG00000118337",0,0,0,0,0,0
"ENSMUSG00000118338",0,0,0,0,0,0
"ENSMUSG00000118339",0,0,1,0,0,0
"ENSMUSG00000118340",15,27,28,16,29,28
"ENSMUSG00000118341",0,0,0,0,0,0
"ENSMUSG00000118342",0,0,0,0,0,0
"ENSMUSG00000118343",0,0,0,0,0,0
"ENSMUSG00000118344",0,0,0,0,0,0
"ENSMUSG00000118345",0,0,0,0,0,0
"ENSMUSG00000118346",238,209,271,263,259,325
"ENSMUSG00000118347",0,0,0,0,0,0
"ENSMUSG00000118348",0,0,0,0,0,0
"ENSMUSG00000118349",0,0,0,0,0,0
"ENSMUSG00000118350",0,0,2,0,0,0
"ENSMUSG00000118351",0,0,0,0,0,0
"ENSMUSG00000118352",0,0,0,0,0,0
"ENSMUSG00000118353",0,0,3,1,1,2
"ENSMUSG00000118354",0,0,2,0,5,0
"ENSMUSG00000118355",0,0,0,0,0,0
"ENSMUSG00000118356",0,0,0,0,0,0
"ENSMUSG00000118357",0,0,0,0,0,0
"ENSMUSG00000118358",5,0,5,0,0,0
"ENSMUSG00000118360",0,0,0,0,0,0
"ENSMUSG00000118361",0,0,0,0,0,0
"ENSMUSG00000118362",250,227,221,203,192,132
"ENSMUSG00000118363",0,0,0,0,0,0
"ENSMUSG00000118364",0,0,0,0,1,0
"ENSMUSG00000118365",0,0,0,0,0,0
"ENSMUSG00000118366",0,0,0,0,0,0
"ENSMUSG00000118367",0,0,0,0,0,0
"ENSMUSG00000118368",0,0,0,1,0,0
"ENSMUSG00000118369",1,1,0,0,5,4
"ENSMUSG00000118370",0,0,0,0,0,0
"ENSMUSG00000118371",0,0,0,0,0,0
"ENSMUSG00000118372",0,0,0,0,0,0
"ENSMUSG00000118373",0,0,0,0,0,0
"ENSMUSG00000118374",0,0,0,0,0,0
"ENSMUSG00000118375",0,0,0,0,2,0
"ENSMUSG00000118376",0,0,0,4,0,0
"ENSMUSG00000118377",0,0,0,0,0,0
"ENSMUSG00000118378",0,0,0,0,0,0
"ENSMUSG00000118379",0,0,1,1,0,0
"ENSMUSG00000118380",0,0,0,2,2,0
"ENSMUSG00000118381",0,0,0,0,0,0
"ENSMUSG00000118382",1,2,2,1,2,6
"ENSMUSG00000118383",0,0,0,0,0,0
"ENSMUSG00000118384",3,8,11,9,7,7
"ENSMUSG00000118385",0,0,0,0,0,0
"ENSMUSG00000118386",1,0,1,1,1,9
"ENSMUSG00000118387",0,0,0,0,0,0
"ENSMUSG00000118388",0,0,0,0,0,0
"ENSMUSG00000118389",4,2,0,0,0,0
"ENSMUSG00000118390",0,0,0,0,0,0
"ENSMUSG00000118391",2,0,0,0,0,0
"ENSMUSG00000118392",0,0,0,0,0,2
"ENSMUSG00000118393",0,0,1,0,0,0
"ENSMUSG00000118394",0,0,0,0,0,0
"ENSMUSG00000118395",0,0,0,0,0,0
"ENSMUSG00000118396",0,2,2,2,5,1
"ENSMUSG00000118397",7,1,0,1,0,1
"ENSMUSG00000118398",1,0,0,0,0,0
"ENSMUSG00000118399",0,0,0,0,0,0
"ENSMUSG00000118400",0,1,0,0,0,0
"ENSMUSG00000118401",0,2,0,5,3,7
"ENSMUSG00000118402",0,0,0,0,0,0
"ENSMUSG00000118403",34,24,22,24,16,25
"ENSMUSG00000118404",0,0,0,0,0,0
"ENSMUSG00000118406",0,0,0,0,0,0
"ENSMUSG00000118407",0,0,0,0,0,0
"ENSMUSG00000118408",0,0,0,0,0,0
"ENSMUSG00000118409",0,0,0,0,0,0
"ENSMUSG00000118410",0,0,0,0,0,0
"ENSMUSG00000118411",0,0,0,0,0,0
"ENSMUSG00000118412",0,0,0,0,0,0
"ENSMUSG00000118413",0,0,0,0,0,0
"ENSMUSG00000118414",0,0,0,0,0,0
"ENSMUSG00000118415",4,3,6,2,11,6
"ENSMUSG00000118416",0,0,0,0,0,0
"ENSMUSG00000118417",0,0,0,0,0,0
"ENSMUSG00000118418",0,0,0,0,0,0
"ENSMUSG00000118419",1,0,0,0,0,0
"ENSMUSG00000118420",0,0,0,0,0,0
"ENSMUSG00000118421",0,0,0,0,0,0
"ENSMUSG00000118422",0,0,0,0,0,0
"ENSMUSG00000118423",13,6,13,6,4,9
"ENSMUSG00000118424",0,0,0,0,0,0
"ENSMUSG00000118425",0,0,0,0,0,0
"ENSMUSG00000118426",1,1,0,1,2,4
"ENSMUSG00000118427",0,0,0,0,0,0
"ENSMUSG00000118428",0,0,0,0,0,0
"ENSMUSG00000118429",0,0,0,0,0,0
"ENSMUSG00000118430",0,0,0,0,0,0
"ENSMUSG00000118431",0,0,0,0,0,0
"ENSMUSG00000118432",0,0,0,0,0,0
"ENSMUSG00000118433",0,0,0,0,0,0
"ENSMUSG00000118434",0,0,1,0,0,0
"ENSMUSG00000118435",0,0,0,0,0,0
"ENSMUSG00000118436",0,0,0,0,0,0
"ENSMUSG00000118437",0,0,0,0,0,0
"ENSMUSG00000118438",0,0,0,0,0,0
"ENSMUSG00000118439",0,0,0,0,0,0
"ENSMUSG00000118440",0,0,0,0,0,0
"ENSMUSG00000118441",0,0,0,0,0,0
"ENSMUSG00000118442",0,0,0,0,0,0
"ENSMUSG00000118443",0,1,0,0,0,0
"ENSMUSG00000118444",2,0,5,2,3,3
"ENSMUSG00000118445",0,15,6,2,0,2
"ENSMUSG00000118447",0,0,0,0,0,0
"ENSMUSG00000118448",13,18,16,28,30,17
"ENSMUSG00000118449",0,0,0,0,0,0
"ENSMUSG00000118450",0,0,0,0,0,0
"ENSMUSG00000118451",0,0,0,0,0,0
"ENSMUSG00000118452",0,0,0,0,0,0
"ENSMUSG00000118453",0,0,0,0,0,0
"ENSMUSG00000118454",0,0,0,0,0,0
"ENSMUSG00000118456",0,0,0,0,0,0
"ENSMUSG00000118457",0,0,0,0,5,0
"ENSMUSG00000118458",0,0,0,0,0,0
"ENSMUSG00000118459",0,0,0,0,0,0
"ENSMUSG00000118460",0,0,0,0,0,0
"ENSMUSG00000118461",0,0,0,0,0,0
"ENSMUSG00000118462",114,153,244,153,243,284
"ENSMUSG00000118463",0,0,0,0,0,0
"ENSMUSG00000118464",0,0,0,0,0,0
"ENSMUSG00000118465",0,0,0,0,0,0
"ENSMUSG00000118466",0,0,0,0,0,0
"ENSMUSG00000118467",0,0,0,0,0,0
"ENSMUSG00000118468",0,0,0,0,0,0
"ENSMUSG00000118469",0,0,0,0,0,0
"ENSMUSG00000118470",0,0,0,0,0,0
"ENSMUSG00000118471",0,0,0,0,0,0
"ENSMUSG00000118472",0,0,0,0,0,0
"ENSMUSG00000118473",0,0,0,0,0,0
"ENSMUSG00000118474",0,0,0,0,0,0
"ENSMUSG00000118475",0,0,0,0,0,0
"ENSMUSG00000118476",0,0,0,0,0,0
"ENSMUSG00000118477",0,0,5,0,0,7
"ENSMUSG00000118478",0,0,0,0,0,0
"ENSMUSG00000118479",0,0,0,0,0,0
"ENSMUSG00000118480",0,0,0,0,0,0
"ENSMUSG00000118481",0,0,0,0,0,0
"ENSMUSG00000118482",0,0,0,0,0,0
"ENSMUSG00000118483",0,0,2,0,0,0
"ENSMUSG00000118484",0,0,0,0,0,0
"ENSMUSG00000118485",0,0,0,0,0,0
"ENSMUSG00000118486",1,0,0,11,3,7
"ENSMUSG00000118487",0,0,0,0,0,0
"ENSMUSG00000118488",0,0,0,0,0,0
"ENSMUSG00000118489",0,0,0,0,0,0
"ENSMUSG00000118490",0,0,0,0,0,0
"ENSMUSG00000118491",0,0,0,0,0,0
"ENSMUSG00000118492",0,0,0,0,0,0
"ENSMUSG00000118493",0,0,0,0,0,0
"ENSMUSG00000118494",0,0,0,0,0,0
"ENSMUSG00000118495",0,0,0,0,0,0
"ENSMUSG00000118496",0,0,0,0,0,0
"ENSMUSG00000118497",0,0,0,0,0,0
"ENSMUSG00000118498",0,0,0,0,0,0
"ENSMUSG00000118499",0,0,0,0,0,0
"ENSMUSG00000118500",0,0,0,0,0,0
