"","GSM6996077","GSM6996078","GSM6996079","GSM6996080","GSM6996081","GSM6996082"
"ENSMUSG00000082362",0,0,0,0,0,0
"ENSMUSG00000082363",0,0,0,0,0,0
"ENSMUSG00000082364",0,0,0,0,0,0
"ENSMUSG00000082365",0,0,0,0,0,0
"ENSMUSG00000082367",0,0,0,0,0,0
"ENSMUSG00000082368",0,0,0,0,0,0
"ENSMUSG00000082369",0,0,0,0,0,0
"ENSMUSG00000082370",0,0,0,0,0,0
"ENSMUSG00000082371",0,0,0,0,0,0
"ENSMUSG00000082372",0,0,0,0,0,0
"ENSMUSG00000082373",0,0,0,0,0,0
"ENSMUSG00000082374",0,0,0,0,0,0
"ENSMUSG00000082375",0,0,0,0,0,0
"ENSMUSG00000082376",0,0,0,0,0,0
"ENSMUSG00000082377",4,1,2,0,0,2
"ENSMUSG00000082378",0,0,0,0,0,0
"ENSMUSG00000082379",0,0,0,0,0,0
"ENSMUSG00000082380",0,0,0,0,0,0
"ENSMUSG00000082381",0,0,0,0,2,0
"ENSMUSG00000082382",0,0,0,0,0,0
"ENSMUSG00000082383",0,9,4,0,1,0
"ENSMUSG00000082388",0,0,0,0,0,0
"ENSMUSG00000082389",1,0,0,0,0,0
"ENSMUSG00000082390",0,0,0,0,0,0
"ENSMUSG00000082392",0,0,0,0,0,0
"ENSMUSG00000082393",0,0,0,0,0,0
"ENSMUSG00000082394",3,1,3,3,1,5
"ENSMUSG00000082395",0,0,0,0,0,0
"ENSMUSG00000082396",0,0,0,0,0,0
"ENSMUSG00000082397",0,0,0,0,0,0
"ENSMUSG00000082398",0,0,0,0,0,0
"ENSMUSG00000082399",1,0,1,1,0,1
"ENSMUSG00000082400",0,0,0,0,0,0
"ENSMUSG00000082402",0,0,0,0,0,0
"ENSMUSG00000082403",0,0,0,0,0,0
"ENSMUSG00000082404",0,0,2,0,0,0
"ENSMUSG00000082405",0,0,0,0,0,0
"ENSMUSG00000082406",0,0,0,0,0,0
"ENSMUSG00000082407",0,0,0,0,0,0
"ENSMUSG00000082408",0,0,0,0,0,0
"ENSMUSG00000082410",0,0,0,0,0,0
"ENSMUSG00000082411",0,0,0,0,0,0
"ENSMUSG00000082412",0,0,0,0,0,0
"ENSMUSG00000082413",1,0,0,0,1,0
"ENSMUSG00000082414",0,0,0,0,0,0
"ENSMUSG00000082415",0,0,0,0,0,0
"ENSMUSG00000082416",0,0,0,0,0,0
"ENSMUSG00000082417",0,0,1,0,0,0
"ENSMUSG00000082418",0,0,0,0,0,0
"ENSMUSG00000082419",1,8,6,5,2,0
"ENSMUSG00000082420",0,1,1,0,2,2
"ENSMUSG00000082421",0,0,0,0,0,0
"ENSMUSG00000082422",0,0,0,0,0,0
"ENSMUSG00000082423",0,0,0,2,0,2
"ENSMUSG00000082424",2,4,3,3,7,5
"ENSMUSG00000082426",0,0,0,0,0,0
"ENSMUSG00000082427",0,0,0,0,0,0
"ENSMUSG00000082428",0,0,0,0,0,0
"ENSMUSG00000082429",0,0,0,0,0,0
"ENSMUSG00000082431",2,6,10,1,3,4
"ENSMUSG00000082432",0,0,0,0,0,0
"ENSMUSG00000082433",0,0,0,0,0,0
"ENSMUSG00000082435",0,0,0,0,0,0
"ENSMUSG00000082436",0,0,0,0,0,0
"ENSMUSG00000082437",0,0,0,0,0,0
"ENSMUSG00000082440",0,0,0,0,0,0
"ENSMUSG00000082442",0,0,0,0,0,0
"ENSMUSG00000082443",0,0,0,0,0,0
"ENSMUSG00000082444",0,0,0,0,0,0
"ENSMUSG00000082446",0,0,0,0,0,0
"ENSMUSG00000082447",0,0,0,0,0,0
"ENSMUSG00000082448",0,0,0,0,0,0
"ENSMUSG00000082449",0,0,0,0,0,0
"ENSMUSG00000082450",0,0,0,0,0,0
"ENSMUSG00000082451",0,0,0,0,0,0
"ENSMUSG00000082453",0,0,0,0,0,1
"ENSMUSG00000082454",31,23,25,12,28,27
"ENSMUSG00000082455",0,0,0,0,0,0
"ENSMUSG00000082456",0,0,1,2,0,0
"ENSMUSG00000082457",0,0,0,0,0,0
"ENSMUSG00000082458",0,0,0,0,0,0
"ENSMUSG00000082459",0,0,0,0,0,0
"ENSMUSG00000082460",0,0,0,0,0,0
"ENSMUSG00000082461",0,0,0,0,0,0
"ENSMUSG00000082462",0,0,0,0,0,0
"ENSMUSG00000082463",0,0,0,0,0,0
"ENSMUSG00000082464",0,0,0,1,0,0
"ENSMUSG00000082465",0,5,1,1,1,0
"ENSMUSG00000082467",0,0,0,0,0,0
"ENSMUSG00000082468",0,0,0,0,0,0
"ENSMUSG00000082472",0,0,0,0,0,0
"ENSMUSG00000082473",0,0,0,0,0,0
"ENSMUSG00000082474",0,4,0,0,0,0
"ENSMUSG00000082475",0,3,3,2,3,2
"ENSMUSG00000082476",0,0,0,0,1,1
"ENSMUSG00000082478",0,0,0,0,0,0
"ENSMUSG00000082479",0,0,0,0,0,0
"ENSMUSG00000082480",0,0,1,1,0,0
"ENSMUSG00000082481",2,4,7,2,4,1
"ENSMUSG00000082482",0,0,0,0,0,0
"ENSMUSG00000082483",2,0,0,1,0,0
"ENSMUSG00000082484",0,0,0,0,0,0
"ENSMUSG00000082485",0,0,0,0,0,0
"ENSMUSG00000082486",0,0,0,0,0,0
"ENSMUSG00000082487",0,0,1,3,0,0
"ENSMUSG00000082488",48,78,65,105,56,34
"ENSMUSG00000082489",0,0,0,0,0,0
"ENSMUSG00000082490",0,0,0,0,0,0
"ENSMUSG00000082491",1,2,1,2,3,1
"ENSMUSG00000082492",0,0,0,0,0,0
"ENSMUSG00000082494",0,0,0,0,0,0
"ENSMUSG00000082495",0,0,0,0,0,0
"ENSMUSG00000082496",0,0,0,0,0,0
"ENSMUSG00000082497",0,0,0,0,0,0
"ENSMUSG00000082498",0,0,0,0,0,0
"ENSMUSG00000082499",0,0,0,0,0,0
"ENSMUSG00000082500",0,0,0,0,0,0
"ENSMUSG00000082501",0,0,0,0,0,0
"ENSMUSG00000082502",0,0,0,0,0,0
"ENSMUSG00000082503",0,0,0,2,0,0
"ENSMUSG00000082504",0,0,0,0,0,0
"ENSMUSG00000082505",0,0,0,0,0,0
"ENSMUSG00000082507",0,0,0,0,0,0
"ENSMUSG00000082508",0,0,0,0,0,0
"ENSMUSG00000082510",1,0,0,0,0,3
"ENSMUSG00000082511",0,0,0,0,0,0
"ENSMUSG00000082512",0,0,0,0,0,0
"ENSMUSG00000082513",0,0,0,0,0,0
"ENSMUSG00000082514",0,0,0,0,0,0
"ENSMUSG00000082515",0,0,0,0,3,3
"ENSMUSG00000082516",1,1,0,0,0,0
"ENSMUSG00000082517",0,0,0,0,0,0
"ENSMUSG00000082519",0,0,0,0,0,0
"ENSMUSG00000082520",0,0,0,0,2,0
"ENSMUSG00000082523",0,0,0,0,0,0
"ENSMUSG00000082524",0,0,0,0,0,0
"ENSMUSG00000082526",0,0,0,0,0,0
"ENSMUSG00000082527",0,0,0,0,0,0
"ENSMUSG00000082528",0,0,0,0,0,0
"ENSMUSG00000082529",0,0,0,0,0,0
"ENSMUSG00000082530",0,1,0,0,0,0
"ENSMUSG00000082531",0,0,0,0,0,0
"ENSMUSG00000082532",1,5,11,1,1,0
"ENSMUSG00000082533",0,0,0,0,0,0
"ENSMUSG00000082534",0,0,0,0,0,0
"ENSMUSG00000082535",0,1,1,2,0,2
"ENSMUSG00000082536",166,144,192,80,83,69
"ENSMUSG00000082537",0,0,0,0,0,0
"ENSMUSG00000082538",0,0,0,0,0,0
"ENSMUSG00000082539",0,0,0,0,0,0
"ENSMUSG00000082540",0,0,0,0,0,0
"ENSMUSG00000082541",0,0,0,0,0,0
"ENSMUSG00000082542",0,0,0,0,0,0
"ENSMUSG00000082543",0,1,0,0,0,0
"ENSMUSG00000082544",0,0,0,0,0,0
"ENSMUSG00000082545",0,0,0,2,0,0
"ENSMUSG00000082546",0,0,0,0,0,0
"ENSMUSG00000082547",0,0,0,0,0,0
"ENSMUSG00000082548",0,0,0,0,0,0
"ENSMUSG00000082549",0,0,0,0,0,0
"ENSMUSG00000082550",1,0,1,0,0,0
"ENSMUSG00000082551",0,0,0,2,0,0
"ENSMUSG00000082552",0,0,0,0,0,0
"ENSMUSG00000082553",0,0,0,0,0,0
"ENSMUSG00000082554",0,0,0,0,0,0
"ENSMUSG00000082555",0,0,0,0,0,0
"ENSMUSG00000082556",0,0,0,0,0,0
"ENSMUSG00000082558",0,0,0,0,0,0
"ENSMUSG00000082560",0,0,0,0,0,0
"ENSMUSG00000082561",0,0,0,0,0,0
"ENSMUSG00000082562",0,0,0,0,0,0
"ENSMUSG00000082563",0,0,0,0,0,0
"ENSMUSG00000082564",0,0,0,0,0,0
"ENSMUSG00000082565",0,0,0,0,0,0
"ENSMUSG00000082566",0,0,0,0,0,0
"ENSMUSG00000082567",0,0,0,0,0,0
"ENSMUSG00000082569",0,0,0,0,0,0
"ENSMUSG00000082570",0,0,2,0,0,0
"ENSMUSG00000082571",0,0,0,0,0,0
"ENSMUSG00000082573",0,0,0,0,0,0
"ENSMUSG00000082574",0,0,0,0,0,0
"ENSMUSG00000082575",5,9,7,4,4,4
"ENSMUSG00000082576",0,0,1,0,0,0
"ENSMUSG00000082577",0,0,0,0,0,0
"ENSMUSG00000082578",0,0,0,0,0,0
"ENSMUSG00000082579",0,0,0,0,0,0
"ENSMUSG00000082580",1,0,1,0,0,0
"ENSMUSG00000082581",0,0,0,0,0,0
"ENSMUSG00000082583",0,0,0,0,0,0
"ENSMUSG00000082584",0,0,0,0,0,0
"ENSMUSG00000082585",9,11,7,8,10,3
"ENSMUSG00000082586",0,0,0,0,0,0
"ENSMUSG00000082587",0,0,0,0,0,0
"ENSMUSG00000082588",0,0,0,0,1,0
"ENSMUSG00000082589",0,0,0,0,0,0
"ENSMUSG00000082590",0,0,0,0,0,0
"ENSMUSG00000082591",0,0,0,0,0,0
"ENSMUSG00000082592",0,0,0,0,0,0
"ENSMUSG00000082593",0,0,0,0,0,0
"ENSMUSG00000082594",0,0,1,0,0,0
"ENSMUSG00000082595",0,0,0,0,0,0
"ENSMUSG00000082596",0,0,0,0,0,1
"ENSMUSG00000082597",0,0,0,0,0,0
"ENSMUSG00000082598",0,0,0,0,0,0
"ENSMUSG00000082599",0,1,1,0,0,0
"ENSMUSG00000082600",0,0,0,0,0,0
"ENSMUSG00000082601",0,0,0,0,0,0
"ENSMUSG00000082602",0,0,0,0,0,0
"ENSMUSG00000082604",0,0,0,0,0,0
"ENSMUSG00000082605",0,0,0,0,0,0
"ENSMUSG00000082606",0,0,0,0,0,0
"ENSMUSG00000082607",0,0,2,0,0,0
"ENSMUSG00000082608",0,0,0,0,0,0
"ENSMUSG00000082609",2,1,1,0,0,0
"ENSMUSG00000082610",0,0,0,0,0,0
"ENSMUSG00000082611",0,0,0,0,0,0
"ENSMUSG00000082612",0,0,0,0,0,0
"ENSMUSG00000082613",0,0,0,0,0,0
"ENSMUSG00000082614",0,0,0,0,0,0
"ENSMUSG00000082615",0,0,0,0,0,0
"ENSMUSG00000082616",0,0,0,0,0,0
"ENSMUSG00000082617",0,0,0,0,0,0
"ENSMUSG00000082618",0,0,0,0,0,0
"ENSMUSG00000082619",0,0,0,0,0,0
"ENSMUSG00000082620",0,0,0,0,0,0
"ENSMUSG00000082621",0,0,0,0,0,0
"ENSMUSG00000082622",0,0,0,0,0,0
"ENSMUSG00000082623",0,0,0,0,0,0
"ENSMUSG00000082624",0,0,0,0,0,0
"ENSMUSG00000082625",0,0,0,1,0,1
"ENSMUSG00000082626",0,0,0,0,1,0
"ENSMUSG00000082628",0,0,0,0,0,0
"ENSMUSG00000082629",0,0,0,0,0,0
"ENSMUSG00000082630",0,0,0,0,0,1
"ENSMUSG00000082632",0,1,2,0,0,0
"ENSMUSG00000082633",0,0,0,0,0,0
"ENSMUSG00000082634",0,0,0,1,0,0
"ENSMUSG00000082635",0,0,0,0,0,0
"ENSMUSG00000082636",0,0,0,0,0,0
"ENSMUSG00000082637",0,0,0,0,0,0
"ENSMUSG00000082638",0,0,0,0,0,0
"ENSMUSG00000082639",0,0,0,0,0,0
"ENSMUSG00000082641",0,0,0,0,0,0
"ENSMUSG00000082644",0,0,0,0,0,0
"ENSMUSG00000082645",0,0,0,0,0,0
"ENSMUSG00000082646",0,0,0,0,0,0
"ENSMUSG00000082647",0,0,0,0,0,0
"ENSMUSG00000082648",0,0,0,0,0,0
"ENSMUSG00000082649",0,0,0,0,0,0
"ENSMUSG00000082650",0,0,0,0,0,0
"ENSMUSG00000082651",1,1,2,2,0,0
"ENSMUSG00000082652",0,0,0,0,0,0
"ENSMUSG00000082653",0,0,0,0,0,0
"ENSMUSG00000082655",0,0,0,0,0,0
"ENSMUSG00000082656",0,0,0,0,0,0
"ENSMUSG00000082657",0,0,0,0,0,0
"ENSMUSG00000082658",1,1,0,0,0,0
"ENSMUSG00000082660",0,0,0,0,0,0
"ENSMUSG00000082661",0,0,0,0,0,0
"ENSMUSG00000082662",0,2,0,0,1,0
"ENSMUSG00000082663",0,0,0,0,0,0
"ENSMUSG00000082664",0,0,0,0,0,0
"ENSMUSG00000082665",3,0,0,1,1,0
"ENSMUSG00000082666",0,0,0,0,0,0
"ENSMUSG00000082667",0,0,0,0,0,0
"ENSMUSG00000082669",0,0,0,0,0,0
"ENSMUSG00000082670",0,0,0,0,0,0
"ENSMUSG00000082671",0,0,0,0,0,0
"ENSMUSG00000082672",0,0,0,0,0,0
"ENSMUSG00000082673",0,0,0,0,0,0
"ENSMUSG00000082674",28,22,21,34,41,28
"ENSMUSG00000082675",2,3,0,3,0,4
"ENSMUSG00000082676",9,9,6,4,7,5
"ENSMUSG00000082677",0,0,0,0,0,0
"ENSMUSG00000082678",0,0,0,0,0,0
"ENSMUSG00000082679",0,0,0,0,0,0
"ENSMUSG00000082680",0,0,0,0,0,0
"ENSMUSG00000082681",0,0,0,0,0,0
"ENSMUSG00000082682",0,0,0,0,0,0
"ENSMUSG00000082683",0,0,0,0,0,0
"ENSMUSG00000082684",0,0,0,0,0,0
"ENSMUSG00000082686",0,0,0,0,2,0
"ENSMUSG00000082687",1,0,0,0,0,0
"ENSMUSG00000082688",0,0,0,0,0,0
"ENSMUSG00000082689",0,0,0,0,0,0
"ENSMUSG00000082690",0,0,0,0,0,0
"ENSMUSG00000082691",16,15,8,10,5,6
"ENSMUSG00000082692",0,0,0,0,0,0
"ENSMUSG00000082693",2,1,2,1,0,0
"ENSMUSG00000082696",0,0,0,0,0,0
"ENSMUSG00000082698",0,0,0,0,0,0
"ENSMUSG00000082699",0,0,1,0,0,0
"ENSMUSG00000082700",0,0,0,0,0,0
"ENSMUSG00000082701",0,0,0,0,0,0
"ENSMUSG00000082703",0,0,0,0,0,0
"ENSMUSG00000082704",0,0,0,0,0,0
"ENSMUSG00000082705",6,15,15,1,4,3
"ENSMUSG00000082706",0,0,0,0,0,0
"ENSMUSG00000082707",0,0,0,0,0,0
"ENSMUSG00000082708",0,0,0,0,0,0
"ENSMUSG00000082709",0,0,0,0,0,0
"ENSMUSG00000082710",0,0,0,0,0,0
"ENSMUSG00000082711",0,1,0,0,0,0
"ENSMUSG00000082712",0,0,0,0,0,0
"ENSMUSG00000082713",0,0,0,0,0,0
"ENSMUSG00000082714",0,0,0,0,0,0
"ENSMUSG00000082715",6,5,4,1,0,0
"ENSMUSG00000082716",0,0,0,0,0,0
"ENSMUSG00000082717",0,0,0,0,0,0
"ENSMUSG00000082718",0,0,0,0,0,0
"ENSMUSG00000082720",0,0,0,0,0,0
"ENSMUSG00000082721",0,0,0,0,0,0
"ENSMUSG00000082722",0,0,0,0,0,0
"ENSMUSG00000082723",0,0,0,0,0,0
"ENSMUSG00000082724",0,0,0,0,0,0
"ENSMUSG00000082725",0,0,0,0,0,0
"ENSMUSG00000082726",1,1,0,0,0,0
"ENSMUSG00000082727",0,0,0,0,0,0
"ENSMUSG00000082728",0,0,0,0,0,0
"ENSMUSG00000082729",0,1,1,1,1,1
"ENSMUSG00000082730",0,0,0,0,0,0
"ENSMUSG00000082732",0,0,0,0,0,0
"ENSMUSG00000082733",0,0,0,0,0,0
"ENSMUSG00000082734",0,0,0,0,0,0
"ENSMUSG00000082735",0,0,0,0,0,0
"ENSMUSG00000082736",0,0,0,0,0,0
"ENSMUSG00000082737",0,0,0,0,0,0
"ENSMUSG00000082738",0,0,0,0,0,0
"ENSMUSG00000082739",0,0,0,0,0,0
"ENSMUSG00000082740",2,1,1,3,1,0
"ENSMUSG00000082741",0,0,0,0,0,0
"ENSMUSG00000082743",1,1,0,0,0,0
"ENSMUSG00000082744",0,0,0,0,0,0
"ENSMUSG00000082745",0,0,0,0,0,0
"ENSMUSG00000082746",5,2,7,9,1,7
"ENSMUSG00000082749",0,0,0,0,0,0
"ENSMUSG00000082750",0,0,0,0,0,0
"ENSMUSG00000082751",0,0,0,0,0,0
"ENSMUSG00000082752",0,0,0,0,0,0
"ENSMUSG00000082754",0,0,0,0,0,0
"ENSMUSG00000082755",0,0,1,0,0,0
"ENSMUSG00000082757",0,0,0,0,0,0
"ENSMUSG00000082758",0,0,0,0,0,0
"ENSMUSG00000082759",0,0,0,0,0,0
"ENSMUSG00000082760",0,0,0,0,0,0
"ENSMUSG00000082762",4,4,2,3,0,4
"ENSMUSG00000082763",0,0,0,0,0,0
"ENSMUSG00000082765",5,6,4,8,11,4
"ENSMUSG00000082766",0,0,0,0,0,0
"ENSMUSG00000082767",0,0,0,0,0,0
"ENSMUSG00000082768",0,0,1,0,0,1
"ENSMUSG00000082769",3,0,3,0,0,1
"ENSMUSG00000082770",0,0,0,0,0,0
"ENSMUSG00000082771",0,0,0,0,0,0
"ENSMUSG00000082772",0,0,0,0,0,0
"ENSMUSG00000082773",0,0,0,0,0,0
"ENSMUSG00000082774",0,0,0,0,0,0
"ENSMUSG00000082775",0,0,0,0,0,0
"ENSMUSG00000082776",1,7,2,3,2,4
"ENSMUSG00000082777",0,0,0,0,0,0
"ENSMUSG00000082778",1,0,2,0,0,1
"ENSMUSG00000082779",0,0,0,0,0,1
"ENSMUSG00000082780",0,0,0,0,0,0
"ENSMUSG00000082781",0,0,0,0,0,0
"ENSMUSG00000082782",0,0,0,0,0,0
"ENSMUSG00000082783",0,0,0,0,0,0
"ENSMUSG00000082784",0,0,0,0,0,0
"ENSMUSG00000082785",0,0,0,0,0,0
"ENSMUSG00000082786",0,0,0,0,0,0
"ENSMUSG00000082788",0,0,0,0,0,0
"ENSMUSG00000082789",0,0,0,0,0,0
"ENSMUSG00000082790",0,0,0,0,0,0
"ENSMUSG00000082791",0,0,0,0,1,1
"ENSMUSG00000082792",0,0,0,0,0,0
"ENSMUSG00000082793",1,0,1,2,1,1
"ENSMUSG00000082794",0,0,0,0,0,0
"ENSMUSG00000082795",0,0,0,0,0,0
"ENSMUSG00000082796",0,0,0,0,0,0
"ENSMUSG00000082797",0,0,0,0,0,0
"ENSMUSG00000082798",0,0,0,0,0,0
"ENSMUSG00000082799",0,0,0,0,0,0
"ENSMUSG00000082800",0,0,0,0,0,0
"ENSMUSG00000082802",0,0,0,0,0,0
"ENSMUSG00000082804",0,0,0,0,0,0
"ENSMUSG00000082806",2,0,1,0,0,0
"ENSMUSG00000082807",0,0,0,0,0,0
"ENSMUSG00000082809",40,35,43,8,33,11
"ENSMUSG00000082810",0,0,0,0,0,0
"ENSMUSG00000082812",0,0,0,2,0,3
"ENSMUSG00000082814",0,0,0,0,0,0
"ENSMUSG00000082815",0,0,0,0,0,0
"ENSMUSG00000082816",0,0,0,0,1,1
"ENSMUSG00000082817",0,0,0,0,0,0
"ENSMUSG00000082818",0,0,0,0,0,0
"ENSMUSG00000082819",0,0,0,0,0,0
"ENSMUSG00000082820",9,3,5,3,5,5
"ENSMUSG00000082821",0,0,0,0,0,0
"ENSMUSG00000082822",0,0,0,0,0,0
"ENSMUSG00000082823",0,0,0,0,0,0
"ENSMUSG00000082824",0,0,0,0,0,0
"ENSMUSG00000082825",0,0,0,0,0,0
"ENSMUSG00000082826",0,0,0,0,0,0
"ENSMUSG00000082827",0,0,0,0,0,0
"ENSMUSG00000082828",0,0,0,0,0,0
"ENSMUSG00000082829",0,0,0,0,0,0
"ENSMUSG00000082831",0,0,0,0,0,0
"ENSMUSG00000082832",0,0,0,0,0,0
"ENSMUSG00000082833",0,0,0,0,0,0
"ENSMUSG00000082835",0,0,0,0,0,0
"ENSMUSG00000082836",0,0,0,0,0,0
"ENSMUSG00000082837",0,0,0,0,0,0
"ENSMUSG00000082838",0,0,0,0,0,0
"ENSMUSG00000082839",0,0,0,0,0,0
"ENSMUSG00000082840",1,0,0,2,0,0
"ENSMUSG00000082841",1,1,0,0,0,0
"ENSMUSG00000082842",0,0,0,0,0,0
"ENSMUSG00000082843",0,0,0,0,0,0
"ENSMUSG00000082844",0,0,0,0,0,0
"ENSMUSG00000082845",0,0,0,0,0,0
"ENSMUSG00000082846",0,0,0,0,0,0
"ENSMUSG00000082847",0,0,0,0,0,0
"ENSMUSG00000082848",0,1,0,1,2,0
"ENSMUSG00000082849",0,0,0,0,0,0
"ENSMUSG00000082850",0,0,0,0,0,0
"ENSMUSG00000082851",0,0,0,0,0,0
"ENSMUSG00000082852",0,0,0,0,0,0
"ENSMUSG00000082853",0,0,0,0,0,0
"ENSMUSG00000082855",0,0,0,0,1,0
"ENSMUSG00000082856",0,0,0,0,0,0
"ENSMUSG00000082857",0,0,0,0,1,0
"ENSMUSG00000082858",0,0,0,0,0,0
"ENSMUSG00000082859",0,0,0,0,0,0
"ENSMUSG00000082860",1,0,0,0,0,0
"ENSMUSG00000082861",0,0,0,0,0,0
"ENSMUSG00000082862",0,0,0,0,0,0
"ENSMUSG00000082863",0,0,0,0,0,0
"ENSMUSG00000082864",0,0,0,0,0,0
"ENSMUSG00000082865",0,0,0,0,0,0
"ENSMUSG00000082867",0,0,0,0,0,0
"ENSMUSG00000082868",0,0,0,0,0,0
"ENSMUSG00000082869",0,0,0,0,0,0
"ENSMUSG00000082870",0,0,0,0,0,0
"ENSMUSG00000082871",0,0,0,0,0,0
"ENSMUSG00000082872",2,0,0,0,1,0
"ENSMUSG00000082873",0,0,0,0,0,0
"ENSMUSG00000082874",0,0,0,1,0,0
"ENSMUSG00000082875",0,0,0,0,0,0
"ENSMUSG00000082876",2,1,1,0,1,1
"ENSMUSG00000082877",0,0,0,0,0,0
"ENSMUSG00000082878",0,0,0,0,0,0
"ENSMUSG00000082879",0,0,0,0,0,0
"ENSMUSG00000082882",0,0,0,0,0,0
"ENSMUSG00000082884",56,73,75,72,94,67
"ENSMUSG00000082886",0,0,0,0,0,0
"ENSMUSG00000082887",0,0,0,0,0,0
"ENSMUSG00000082888",0,0,0,0,0,0
"ENSMUSG00000082889",0,0,0,0,0,0
"ENSMUSG00000082890",0,0,0,0,0,0
"ENSMUSG00000082891",0,0,0,0,0,0
"ENSMUSG00000082892",0,0,0,0,0,0
"ENSMUSG00000082893",0,1,0,0,0,0
"ENSMUSG00000082894",0,0,0,0,0,0
"ENSMUSG00000082895",5,4,2,5,0,5
"ENSMUSG00000082896",7,7,7,6,2,1
"ENSMUSG00000082897",0,0,0,0,0,0
"ENSMUSG00000082898",0,0,0,0,0,0
"ENSMUSG00000082899",0,0,0,0,0,0
"ENSMUSG00000082900",0,0,0,0,1,0
"ENSMUSG00000082901",0,0,0,0,0,0
"ENSMUSG00000082902",0,0,0,0,0,0
"ENSMUSG00000082903",0,0,0,0,0,0
"ENSMUSG00000082905",0,0,0,0,0,0
"ENSMUSG00000082906",0,0,0,0,0,0
"ENSMUSG00000082907",0,0,0,0,0,0
"ENSMUSG00000082908",2,3,3,5,6,2
"ENSMUSG00000082910",0,0,0,0,0,0
"ENSMUSG00000082911",1,0,0,1,0,0
"ENSMUSG00000082912",0,0,0,0,0,0
"ENSMUSG00000082913",0,0,0,0,0,0
"ENSMUSG00000082915",0,0,0,0,0,0
"ENSMUSG00000082917",0,0,0,0,0,0
"ENSMUSG00000082918",0,0,0,0,0,0
"ENSMUSG00000082919",0,0,0,0,0,0
"ENSMUSG00000082920",1,1,1,1,0,1
"ENSMUSG00000082922",2,1,2,3,1,2
"ENSMUSG00000082924",0,0,0,0,0,0
"ENSMUSG00000082925",2,0,3,1,0,6
"ENSMUSG00000082926",2,8,3,6,1,0
"ENSMUSG00000082927",0,0,0,0,0,0
"ENSMUSG00000082928",0,0,0,0,0,0
"ENSMUSG00000082929",0,0,0,0,0,0
"ENSMUSG00000082930",0,0,0,0,0,0
"ENSMUSG00000082931",0,0,0,0,0,0
"ENSMUSG00000082932",0,2,0,0,0,0
"ENSMUSG00000082933",0,0,0,0,0,0
"ENSMUSG00000082934",3,5,5,0,0,2
"ENSMUSG00000082935",6,7,3,8,9,5
"ENSMUSG00000082936",1,0,0,2,4,2
"ENSMUSG00000082937",0,0,0,0,0,0
"ENSMUSG00000082938",5,1,0,0,0,2
"ENSMUSG00000082939",0,0,0,0,0,0
"ENSMUSG00000082940",0,0,0,0,0,0
"ENSMUSG00000082941",0,0,0,0,0,0
"ENSMUSG00000082943",0,0,0,0,0,0
"ENSMUSG00000082945",0,0,0,0,0,0
"ENSMUSG00000082947",0,0,0,0,0,0
"ENSMUSG00000082949",0,0,0,0,0,0
"ENSMUSG00000082950",0,0,0,0,0,0
"ENSMUSG00000082951",0,0,1,0,0,0
"ENSMUSG00000082952",0,0,0,0,0,0
"ENSMUSG00000082953",0,0,1,0,0,0
"ENSMUSG00000082954",0,0,0,0,0,0
"ENSMUSG00000082955",0,0,0,0,0,0
"ENSMUSG00000082956",0,0,0,0,0,0
"ENSMUSG00000082957",0,0,0,0,0,0
"ENSMUSG00000082958",0,0,0,0,0,0
"ENSMUSG00000082960",0,0,0,0,0,0
"ENSMUSG00000082961",0,0,0,0,0,0
"ENSMUSG00000082962",0,1,0,0,2,0
"ENSMUSG00000082963",0,0,0,0,0,0
"ENSMUSG00000082964",0,0,0,0,0,0
"ENSMUSG00000082965",0,0,0,0,0,0
"ENSMUSG00000082966",0,0,0,0,0,0
"ENSMUSG00000082967",0,0,0,0,0,0
"ENSMUSG00000082968",0,0,0,0,0,0
"ENSMUSG00000082969",0,0,0,0,0,0
"ENSMUSG00000082970",0,0,0,0,0,0
"ENSMUSG00000082971",0,0,0,0,0,0
"ENSMUSG00000082973",0,0,0,0,0,0
"ENSMUSG00000082974",0,0,0,0,0,0
"ENSMUSG00000082975",0,0,0,0,0,0
"ENSMUSG00000082976",0,0,0,0,0,0
"ENSMUSG00000082977",0,0,0,0,0,0
"ENSMUSG00000082978",0,2,0,0,0,0
"ENSMUSG00000082980",0,0,0,0,0,0
"ENSMUSG00000082981",2,3,0,0,0,0
"ENSMUSG00000082982",0,0,0,0,0,0
"ENSMUSG00000082983",0,0,0,0,0,0
"ENSMUSG00000082985",0,0,0,0,0,0
"ENSMUSG00000082986",0,0,0,0,0,0
"ENSMUSG00000082987",0,0,0,0,0,0
"ENSMUSG00000082988",0,0,1,2,1,0
"ENSMUSG00000082989",0,0,0,0,0,0
"ENSMUSG00000082990",3,0,0,0,0,0
"ENSMUSG00000082991",0,0,0,0,0,0
"ENSMUSG00000082993",0,0,0,0,0,0
"ENSMUSG00000082994",0,0,0,0,0,0
"ENSMUSG00000082995",0,0,0,0,0,0
"ENSMUSG00000082996",0,0,0,0,0,0
"ENSMUSG00000082997",0,0,0,0,0,0
"ENSMUSG00000082998",1,1,3,0,1,0
"ENSMUSG00000083000",0,0,0,0,0,0
"ENSMUSG00000083001",0,0,0,0,0,0
"ENSMUSG00000083004",0,0,0,0,0,0
"ENSMUSG00000083005",0,0,0,0,0,0
"ENSMUSG00000083006",0,0,0,0,0,0
"ENSMUSG00000083007",0,0,1,2,0,0
"ENSMUSG00000083008",0,0,0,0,0,0
